777001130 	都市林业资源与林政管理
777001131 	数字林业科技
777001132 	渔业资源与渔政管理
777001133 	乡镇企业管理
777001134 	农村行政管理
777001135 	国土资源调查与管理
777001136 	地质调查与矿产普查
777001137 	矿产地质与勘查
777001138 	岩矿分析与鉴定
777001139 	宝玉石鉴定与加工
777001140 	煤田地质与勘查技术
777001141 	公路工程造价管理
777001142 	公路监理
777001143 	交通安全与智能控制
777001144 	公路工程管理
777001145 	公路工程检测技术
777001146 	道桥工程检测技术
777001147 	桥隧检测与加固工程技术
777001148 	公路运输与管理
777001149 	路政管理
777001150 	高等级公路维护与管理
777001151 	工程机械控制技术
777001152 	工程机械运用与维护
777001153 	工程机械技术服务与营销
777001154 	工程机械载运装备技术
777001155 	城市交通运输
777001156 	交通运输安全管理技术
777001157 	汽车运用技术
777001158 	工程地质勘查
777001159 	水文与工程地质
777001160 	钻探技术
777001161 	矿山地质
777001162 	地球物理勘探技术
777001163 	地质灾害调查与防治
777001164 	环境地质工程
777001165 	岩土工程技术
777001166 	铁道机车车辆
777001167 	电气化铁道技术
777001168 	国际工程施工技术
777001169 	高速铁路信号控制
777001170 	铁道通信信号
777001171 	铁道信息技术与应用
777001172 	铁道运输经济
777001173 	高速铁道技术
777001174 	高速铁路工程及维护技术
777001175 	高速铁路动车乘务
777001176 	高速动车组驾驶与维修
777001177 	动车组技术
777001178 	高速动车组驾驶
777001179 	高速动车组检修技术
777001180 	工程测量技术
777001181 	摄影测量与遥感技术
777001182 	测绘工程技术
777001183 	测绘地理信息技术
777001184 	地籍测绘与土地管理
777001185 	矿山测量
777001186 	测绘与地质工程技术
777001187 	导航与位置服务
777001188 	地图制图与数字传播技术
777001189 	地理国情监测技术
777001190 	国土测绘与规划
777001191 	城市轨道交通车辆
777001192 	城市轨道交通控制
777001193 	钻井技术
777001194 	油气开采技术
777001195 	油气储运技术
777001196 	油气地质勘探技术
777001197 	油田化学应用技术
777001198 	石油工程技术
777001199 	船机制造与维修
777001200 	船舶舾装
777001201 	游艇维修技术
777001202 	国际邮轮乘务
777001203 	航道工程技术
777001204 	国际航运业务管理
777001205 	水运管理
777001206 	煤矿开采技术
777001207 	矿井建设
777001208 	矿山机电技术
777001209 	矿井通风与安全
777001210 	综合机械化采煤
777001211 	选煤技术
777001212 	煤炭深加工与利用
777001213 	煤化分析与检验
777001214 	煤层气采输技术
777001215 	矿井运输与提升
777001216 	飞机制造技术
777001217 	航天器制造技术
777001218 	飞机维修
777001219 	航空发动机装配与试车
777001220 	民航商务
777001221 	航空通信技术
777001222 	航空服务
777001223 	航空港安全检查
777001224 	航空保安
777001225 	航空港管理
777001226 	航空机电设备维修
777001227 	航空电子设备维修
777001228 	飞机控制设备与仪表
777001229 	航空电子信息技术
777001230 	民航特种车辆维修
777001231 	航空油料管理和应用
777001232 	空中交通管理
777001233 	航空会展
777001234 	金属与非金属矿开采技术
777001235 	矿物加工技术
777001236 	矿业装备维护技术
777001237 	港口物流设备与自动控制
777001238 	港口机械应用技术
777001239 	港口工程技术
777001240 	港口业务管理
777001241 	大气科学技术
777001242 	大气探测技术
777001243 	应用气象技术
777001244 	防雷技术
777001245 	管道工程施工
777001246 	环境监测与控制技术
777001247 	农村环境保护
777001248 	室内环境检测与控制技术
777001249 	环境工程技术
777001250 	环境信息技术
777001251 	核与辐射检测防护技术
777001252 	环境规划与管理
777001253 	环境评价与咨询服务
777001254 	污染修复与生态工程技术
777001255 	清洁生产与减排技术
777001256 	资源综合利用与管理技术
777001257 	安全健康与环保
777001258 	化工安全技术
777001259 	救援技术
777001260 	安全技术与管理
777001261 	工程安全评价与监理
777001262 	安全生产监测监控
777001263 	职业卫生技术与管理
777001264 	发电厂及电力系统
777001265 	供用电技术
777001266 	电力系统自动化技术
777001267 	高压输配电线路施工运行与维护
777001268 	电力系统继电保护与自动化技术
777001269 	水电站机电设备与自动化
777001270 	电网监控技术
777001271 	电力客户服务与管理
777001272 	水电站与电力网
777001273 	电源变换技术与应用
777001274 	农业电气化技术
777001275 	分布式发电与微电网技术
777001276 	生物技术及应用
777001277 	微生物技术及应用
777001278 	生物实验技术
777001279 	生物化工工艺
777001280 	生化分析检测
777001281 	天然产物提取技术及应用
777001282 	生物信息技术与应用
777001283 	电厂热能动力装置
777001284 	城市热能应用技术
777001285 	核电站动力设备运行与维护
777001286 	火电厂集控运行
777001287 	电厂化学与环保技术
777001288 	电厂热工自动化技术
777001289 	化纤生产技术
777001290 	有机化工生产技术
777001291 	火工工艺技术
777001292 	炼油技术
777001293 	石油化工生产技术
777001294 	高聚物生产技术
777001295 	精细化学品生产技术
777001296 	海洋化工生产技术
777001297 	工业分析与检验
777001298 	工业分析与质量管理
777001299 	油品分析
777001300 	化工设备维修技术
777001301 	化工设备与机械
777001302 	涂装防护工艺
777001303 	花炮生产与管理
777001304 	烟花爆竹安全与质量技术
777001305 	民用爆破器材技术
777001306 	化妆品技术与管理
777001307 	风力发电工程技术
777001308 	风电系统运行与维护
777001309 	生物质能应用技术
777001310 	光伏发电技术与应用
777001311 	工业节能技术
777001312 	节电技术与管理
777001313 	太阳能光热技术与应用
777001314 	农村能源与环境技术
777001315 	化学制药技术
777001316 	生物制药技术
777001317 	生化制药技术
777001318 	药物制剂技术
777001319 	中药制药技术
777001320 	苗侗药物生产与应用技术
777001321 	药物分析技术
777001322 	黑色冶金技术
777001323 	轧钢工程技术
777001324 	钢铁冶金设备应用技术
777001325 	金属材料质量检测
777001326 	铁矿资源综合利用
777001327 	食品药品监督管理
777001328 	药品质量检测技术
777001329 	化妆品营销与使用技术
777001330 	技术监督与商检
777001331 	有色冶金技术
777001332 	有色冶金设备应用技术
777001333 	金属压力加工
777001334 	金属精密成型技术
777001335 	材料工程技术
777001336 	高分子材料工程技术
777001337 	复合材料工程技术
777001338 	非金属矿物材料技术
777001339 	光伏材料制备技术
777001340 	炭素加工技术
777001341 	硅材料制备技术
777001342 	橡胶工程技术
777001343 	建筑材料工程技术
777001344 	建筑材料检测技术
777001345 	建筑装饰材料技术
777001346 	建筑材料设备应用
777001347 	新型建筑材料技术
777001348 	建筑材料生产与管理
777001349 	建筑设计
777001350 	建筑装饰工程技术
777001351 	古建筑工程技术
777001352 	建筑室内设计
777001353 	风景园林设计
777001354 	园林工程技术
777001355 	建筑动画与模型制作
777001356 	国土资源调查
777001357 	国土资源信息技术
777001358 	区域地质调查及矿产普查
777001359 	金属矿产地质与勘查技术
777001360 	铀矿地质与勘查技术
777001361 	非金属矿产地质与勘查技术
777001362 	岩矿分析与鉴定技术
777001363 	宝玉石鉴定与加工技术
777001364 	宝玉石鉴定与营销
777001365 	珠宝鉴定与营销
777001366 	水文地质与勘查技术
777001367 	油气地质与勘查技术
777001368 	矿山资源开发与管理
777001369 	村镇建设与管理
777001370 	城市信息化管理
777001371 	地质信息技术
777001372 	地球化学勘查技术
777001373 	地球物理勘查技术
777001374 	地球物理测井技术
777001375 	地质灾害与防治技术
777001376 	环境地质工程技术
777001377 	工程地震与工程勘察
777001378 	建筑工程技术
777001379 	地下与隧道工程技术
777001380 	土木工程检测技术
777001381 	建筑钢结构工程技术
777001382 	矿山机电
777001383 	煤层气抽采技术
777001384 	金属矿开采技术
777001385 	非金属矿开采技术
777001386 	固体矿床露天开采技术
777001387 	沙矿床开采技术
777001388 	采矿工程技术
777001389 	数字矿山技术
777001390 	矿物资源技术
777001391 	矿山安全技术与监察
777001392 	冶金工艺与设备
777001393 	建筑设备工程技术
777001394 	供热通风与空调工程技术
777001395 	建筑电气工程技术
777001396 	建筑智能化工程技术
777001397 	工业设备安装工程技术
777001398 	消防工程技术
777001399 	天然气开采技术
777001400 	井下作业技术
777001401 	石油与天然气地质勘探技术
777001402 	油气藏分析技术
777001403 	瓦斯综合利用技术
777001404 	建设工程管理
777001405 	建筑经济管理
777001406 	建设项目信息化管理
777001407 	建设工程监理
777001408 	煤质分析技术
777001409 	选矿技术
777001410 	尾矿设施工程与管理
777001411 	选矿机电技术
777001412 	煤化工生产技术
777001413 	市政工程技术
777001414 	城市燃气工程技术
777001415 	给排水工程技术
777001416 	环境卫生工程技术
777001417 	工程测量与监理
777001418 	测绘与地理信息技术
777001419 	大地测量与卫星定位技术
777001420 	地理信息系统与地图制图技术
777001421 	地籍测绘与土地管理信息技术
777001422 	房地产经营与管理
777001423 	房地产检测与估价
777001424 	水文测报技术
777001425 	水政水资源管理
777001426 	钢铁冶炼技术
777001427 	冶金技术
777001428 	轧钢技术
777001429 	钒钛资源利用技术
777001430 	粉末冶金技术
777001431 	高分子材料应用技术
777001432 	复合材料加工与应用技术
777001433 	无机非金属材料工程技术
777001434 	光伏材料加工与应用技术
777001435 	光伏材料生产技术
777001436 	硅材料技术
777001437 	橡胶工艺与应用技术
777001438 	建筑装饰材料及检测
777001439 	石材开发与应用
777001440 	磨料磨具制造
777001441 	水利工程
777001442 	水利水电工程技术
777001443 	水利水电工程管理
777001444 	水利水电建筑工程
777001445 	机电排灌工程技术
777001446 	港口航道与治河工程
777001447 	水务管理
777001448 	热能动力设备与应用
777001449 	反应堆及加速器技术
777001450 	核能发电技术及应用
777001451 	热工检测及控制技术
777001452 	工业热工控制技术
777001453 	风能与动力技术
777001454 	风力发电设备及电网自动化
777001455 	新能源应用技术
777001456 	新能源发电技术
777001457 	光伏发电技术及应用
777001458 	工业节能管理
777001459 	建筑新能源工程技术
777001460 	节能工程技术
777001461 	太阳能光热技术及应用
777001462 	太阳能应用技术
777001463 	化学电源技术及应用
777001464 	制冷与冷藏技术
777001465 	水电站动力设备
777001466 	水电站电气设备
777001467 	水电站运行与管理
777001468 	水利机电设备运行与管理
777001469 	高电压技术
777001470 	输变电工程技术
777001471 	电力系统继电保护与自动化
777001472 	用电管理
777001473 	小型水电站及电力网
777001474 	电力电子技术
777001475 	农村电气化技术
777001476 	电厂设备运行与维护
777001477 	核电站动力装置
777001478 	核电站设备运行与维护
777001479 	电厂化学
777001480 	风电系统运行维护与检修技术
777001481 	太阳能光电应用技术
777001482 	电力工程技术
777001483 	水土保持技术
777001484 	水环境监测与治理
777001485 	机械设计与制造
777001486 	机械制造与自动化
777001487 	数控技术
777001488 	精密机械技术
777001489 	特种加工技术
777001490 	材料成型与控制技术
777001491 	金属材料与热处理技术
777001492 	铸造技术
777001493 	锻压技术
777001494 	焊接技术与自动化
777001495 	机械产品检测检验技术
777001496 	理化测试与质检技术
777001497 	模具设计与制造
777001498 	电机与电器技术
777001499 	电线电缆制造技术
777001500 	内燃机制造与维修
777001501 	机械装备制造技术
777001502 	工业工程技术
777001503 	建筑设计技术
777001504 	中国古建筑工程技术
777001505 	室内设计技术
777001506 	建筑动画设计与制作
777001507 	城镇艺术设计
777001508 	自动化生产设备应用
777001509 	机电设备安装技术
777001510 	机电设备维修与管理
777001511 	数控设备应用与维护
777001512 	制冷与空调技术
777001513 	光电制造与应用技术
777001514 	新能源装备技术
777001515 	城镇规划
777001516 	城镇建设
777001517 	城市管理与监察
777001518 	机电一体化技术
777001519 	电气自动化技术
777001520 	工业过程自动化技术
777001521 	智能控制技术
777001522 	工业网络技术
777001523 	工业自动化仪表
777001524 	液压与气动技术
777001525 	电梯工程技术
777001526 	工业机器人技术
777001527 	地下工程与隧道工程技术
777001528 	基础工程技术
777001529 	盾构施工技术
777001530 	混凝土构件工程技术
777001531 	光伏建筑一体化技术与应用
777001532 	高尔夫球场建造与维护
777001533 	铁道机车车辆制造与维护
777001534 	铁道通信信号设备制造与维护
777001535 	铁道施工和养路机械制造与维护
777001536 	供热通风与卫生工程技术
777001537 	楼宇智能化工程技术
777001538 	机电安装工程
777001539 	船舶工程技术
777001540 	船舶机械工程技术
777001541 	船舶电气工程技术
777001542 	船舶舾装工程技术
777001543 	船舶涂装工程技术
777001544 	游艇设计与制造
777001545 	海洋工程技术
777001546 	船舶通信与导航
777001547 	船舶动力工程技术
777001548 	建筑工程质量与安全技术管理
777001549 	建筑工程管理
777001550 	电力工程管理
777001551 	建筑工程项目管理
777001552 	工程招标采购与投标管理
777001553 	国际工程造价
777001554 	安装工程造价
777001555 	建筑材料供应与管理
777001556 	建筑信息管理
777001557 	工程监理
777001558 	工程质量监督与管理
777001559 	工程商务
777001560 	飞行器制造技术
777001561 	飞行器维修技术
777001562 	航空发动机制造技术
777001563 	航空发动机装试技术
777001564 	航空发动机维修技术
777001565 	飞机机载设备制造技术
777001566 	飞机机载设备维修技术
777001567 	航空电子电气技术
777001568 	航空材料精密成型技术
777001569 	无人机应用技术
777001570 	导弹维修
777001571 	建筑水电技术
777001572 	给排水与环境工程技术
777001573 	水工业技术
777001574 	汽车制造与装配技术
777001575 	汽车检测与维修技术
777001576 	汽车电子技术
777001577 	汽车造型技术
777001578 	汽车试验技术
777001579 	汽车改装技术
777001580 	新能源汽车技术
777001581 	房地产经营与估价
777001582 	物业设施管理
777001583 	酒店物业管理
777001584 	食品生物技术
777001585 	化工生物技术
777001586 	药品生物技术
777001587 	农业生物技术
777001588 	生物产品检验检疫
777001589 	水文与水资源
777001590 	水文自动化测报技术
777001591 	水信息技术
777001592 	应用化工技术
777001593 	石油炼制技术
777001594 	石油化工技术
777001595 	高分子合成技术
777001596 	精细化工技术
777001597 	海洋化工技术
777001598 	工业分析技术
777001599 	化工装备技术
777001600 	化工自动化技术
777001601 	涂装防护技术
777001602 	烟花爆竹技术与管理
777001603 	煤化工技术
777001604 	水利工程造价管理
777001605 	水利水电工程造价管理
777001606 	水利工程监理
777001607 	农业水利技术
777001608 	农业水利工程技术
777001609 	城市水利
777001610 	水利工程施工技术
777001611 	水利工程实验与检测技术
777001612 	灌溉与排水技术
777001613 	河务工程与管理
777001614 	机电设备运行与维护
777001615 	水电站设备与管理
777001616 	水电站动力设备与管理
777001617 	机电排灌设备与管理
777001618 	水土保持
777001619 	防沙治沙工程
777001620 	水环境监测与分析
777001621 	高分子材料加工技术
777001622 	制浆造纸技术
777001623 	香料香精工艺
777001624 	表面精饰工艺
777001625 	家具设计与制造
777001626 	化妆品技术
777001627 	皮革加工技术
777001628 	皮具制作与工艺
777001629 	鞋类设计与工艺
777001630 	乐器制造与维护
777001631 	陶瓷制造工艺
777001632 	铝加工技术
777001633 	钢结构建造技术
777001634 	阀门设计与制造
777001635 	起重运输机械设计与制造
777001636 	计算机辅助设计与制造
777001637 	武器制造技术
777001638 	机械制造工艺及设备
777001639 	激光加工技术
777001640 	金属制品加工技术
777001641 	锻造与冲压
777001642 	焊接技术及自动化
777001643 	机械质量管理与检测技术
777001644 	焊接质量检测技术
777001645 	低压电器制造及应用
777001646 	农业机械制造与装配
777001647 	智能化农机装备技术
777001648 	服装机械及其自动化
777001649 	机械制造生产管理
777001650 	产品质量控制及生产管理
777001651 	光电制造技术
777001652 	风力发电设备制造与安装
777001653 	风能发电设备制造与维修
777001654 	动车制造技术
777001655 	飞行器制造工艺
777001656 	航空机械制造与自动化
777001657 	锁具设计与工艺
777001658 	乐器修造技术
777001659 	乐器制造技术
777001660 	丝网工程技术
777001661 	药剂设备制造与维护
777001662 	玩具设计与制造
777001663 	医疗器械制造与维护
777001664 	假肢与矫形器设计与制造
777001665 	包装工程技术
777001666 	包装策划与设计
777001667 	包装设备应用技术
777001668 	食品包装技术
777001669 	理化测试及质检技术
777001670 	检测技术及应用
777001671 	包装自动化技术
777001672 	电气测控技术
777001673 	电气工程技术
777001674 	生产过程自动化技术
777001675 	计算机控制技术
777001676 	集散控制系统应用与维护技术
777001677 	低空无人机操控技术
777001678 	玩具质量检验与管理
777001679 	油田自动化技术
777001680 	数字图文信息技术
777001681 	印刷设备应用技术
777001682 	印刷媒体设计与制作
777001683 	印刷媒体技术
777001684 	数字印刷技术
777001685 	冶金设备应用与维护
777001686 	机床再制造技术
777001687 	起重运输机械应用与维修
777001688 	设备安装技术
777001689 	光机电应用技术
777001690 	电气设备应用与维护
777001691 	电梯维护与管理
777001692 	冶金动力工程
777001693 	铁路工程机械
777001694 	放射治疗技术及设备
777001695 	医学影像设备管理与维护
777001696 	医疗电子工程
777001697 	医用电子仪器与维护
777001698 	医用治疗设备应用技术
777001699 	医学检验仪器管理与维护
777001700 	现代纺织技术
777001701 	丝绸技术
777001702 	染整技术
777001703 	纺织机电技术
777001704 	纺织品检验与贸易
777001705 	纺织品设计
777001706 	家用纺织品设计
777001707 	纺织材料与应用
777001708 	针织技术与针织服装
777001709 	服装设计与工艺
777001710 	皮革服装制作与工艺
777001711 	服装陈列与展示设计
777001712 	农业机械应用技术
777001713 	摩托车制造与维修
777001714 	新能源汽车维修技术
777001715 	汽摩零部件制造
777001716 	汽车运用与维修
777001717 	汽车整形技术
777001718 	汽车技术服务与营销
777001719 	汽车营销与维修
777001720 	汽车服务与管理
777001721 	二手车鉴定与评估
777001722 	汽车定损与评估
777001723 	食品加工技术
777001724 	酿酒技术
777001725 	食品贮运与营销
777001726 	食品检测技术
777001727 	食品营养与卫生
777001728 	食品营养与检测
777001729 	建筑可视化设计与制作
777001730 	智能监控技术
777001731 	数据库管理与开发
777001732 	下一代网络技术及应用
777001733 	网络施工与管理
777001734 	计算机系统维护
777001735 	计算机硬件与外设
777001736 	网络软件开发技术
777001737 	软件开发与项目管理
777001738 	网站规划与开发技术
777001739 	游戏软件
777001740 	软件测试技术
777001741 	医用软件与网络技术
777001742 	软件外包服务
777001743 	信息技术开发与服务
777001744 	动漫设计与制作
777001745 	数码音效设计
777001746 	网络数字媒体
777001747 	计算机音乐制作
777001748 	广告媒体开发
777001749 	计算机多媒体技术
777001750 	图形图像制作
777001751 	三维动画设计
777001752 	网络系统管理
777001753 	计算机网络安全与管理
777001754 	计算机网络与安全管理
777001755 	数据通信与网络系统
777001756 	航空计算机技术与应用
777001757 	计算机辅助翻译
777001758 	计算机平面设计
777001759 	中药生产与加工
777001760 	药品生产技术
777001761 	兽药制药技术
777001762 	药品质量与安全
777001763 	制药设备应用技术
777001764 	无损检测技术
777001765 	无线电技术
777001766 	新能源电子技术
777001767 	单片机与应用电子技术
777001768 	图文信息技术
777001769 	信息技术应用
777001770 	电子信息技术及产品营销
777001771 	电子设备与运行管理
777001772 	飞行器电子装配技术
777001773 	电子组装技术与设备
777001774 	电子仪器仪表与维修
777001775 	测控仪器与仪表
777001776 	电子声像技术
777001777 	音响工程
777001778 	光电子技术
777001779 	电光源技术
777001780 	半导体照明技术与应用
777001781 	光伏应用技术
777001782 	光伏产品检测技术
777001783 	液晶显示与光电技术
777001784 	智能手机软件应用技术
777001785 	嵌入式系统工程
777001786 	信息安全技术
777001787 	广播电视网络技术
777001788 	有线电视工程技术
777001789 	计算机速录
777001790 	药品经营与管理
777001791 	药品服务与管理
777001792 	保健品开发与管理
777001793 	化妆品经营与管理
777001794 	邮政通信
777001795 	移动互联网应用技术
777001796 	智能电网技术
777001797 	计算机通信
777001798 	程控交换技术
777001799 	手机检测与维护
777001800 	无线网络优化
777001801 	卫星数字技术
777001802 	通信网络与设备
777001803 	通信工程设计与施工
777001804 	通信工程监理
777001805 	通信工程设计与管理
777001806 	呼叫中心服务与管理
777001807 	电信商务
777001808 	移动通信运营与服务
777001809 	通信线路
777001810 	光纤通信
777001811 	粮食工程技术
777001812 	粮油储藏与检测技术
777001813 	铁道机车
777001814 	铁道车辆
777001815 	铁道供电技术
777001816 	铁道工程技术
777001817 	铁道机械化维修技术
777001818 	铁道信号自动控制
777001819 	铁道通信与信息化技术
777001820 	铁道交通运营管理
777001821 	铁路物流管理
777001822 	铁路桥梁与隧道工程技术
777001823 	高速铁道工程技术
777001824 	高速铁路客运乘务
777001825 	动车组检修技术
777001826 	城市检测与工程技术
777001827 	城市水净化技术
777001828 	环境监测与减排技术
777001829 	环境监测与评价
777001830 	农业环境保护技术
777001831 	室内检测与控制技术
777001832 	环境监测与治理技术
777001833 	核辐射检测与防护技术
777001834 	资源环境与城市管理
777001835 	水环境监测与保护
777001836 	智能交通技术运用
777001837 	道路桥梁工程技术
777001838 	道路运输与路政管理
777001839 	道路养护与管理
777001840 	公路机械化施工技术
777001841 	工程机械运用技术
777001842 	交通运营管理
777001843 	交通枢纽运营管理
777001844 	汽车运用与维修技术
777001845 	汽车车身维修技术
777001846 	汽车运用安全管理
777001847 	新能源汽车运用与维修
777001848 	高空气象探测技术
777001849 	生态与农业气象技术
777001850 	国际邮轮乘务管理
777001851 	船舶电子电气技术
777001852 	船舶检验
777001853 	港口机械与自动控制
777001854 	港口电气技术
777001855 	港口与航道工程技术
777001856 	港口与航运管理
777001857 	港口物流管理
777001858 	轮机工程技术
777001859 	海上救捞技术
777001860 	水路运输与海事管理
777001861 	集装箱运输管理
777001862 	化工生产安全技术
777001863 	安全技术管理
777001864 	安全控制技术
777001865 	工业环保与安全技术
777001866 	信息技术与地球物理
777001867 	城市应急救援辅助决策技术
777001868 	民航运输
777001869 	民航通信技术
777001870 	定翼机驾驶技术
777001871 	直升机驾驶技术
777001872 	空中乘务
777001873 	民航安全技术管理
777001874 	民航空中安全保卫
777001875 	机场运行
777001876 	飞机机电设备维修
777001877 	飞机电子设备维修
777001878 	飞机部件修理
777001879 	航空地面设备维修
777001880 	机场场务技术与管理
777001881 	航空油料
777001882 	航空物流
777001883 	通用航空器维修
777001884 	通用航空航务技术
777001885 	飞机结构修理
777001886 	管道工程技术
777001887 	管道运输管理
777001888 	城市轨道交通车辆技术
777001889 	城市轨道交通机电技术
777001890 	城市轨道交通通信信号技术
777001891 	城市轨道交通供配电技术
777001892 	城市轨道交通工程技术
777001893 	城市轨道交通运营管理
777001894 	邮政通信管理
777001895 	快递运营管理
777001896 	电子信息工程技术
777001897 	应用电子技术
777001898 	微电子技术
777001899 	智能产品开发
777001900 	智能终端技术与应用
777001901 	智能监控技术应用
777001902 	汽车智能技术
777001903 	电子产品质量检测
777001904 	电子产品营销与服务
777001905 	电子电路设计与工艺
777001906 	电子制造技术与设备
777001907 	电子测量技术与仪器
777001908 	电子工艺与管理
777001909 	声像工程技术
777001910 	移动互联应用技术 
777001911 	光电技术应用
777001912 	光伏工程技术
777001913 	光电显示技术
777001914 	物联网应用技术
777001915 	皮革制品设计与工艺
777001916 	计算机网络技术
777001917 	计算机信息管理
777001918 	计算机系统与维护
777001919 	软件技术
777001920 	软件与信息服务
777001921 	动漫制作技术
777001922 	嵌入式技术与应用
777001923 	数字展示技术
777001924 	数字媒体应用技术
777001925 	信息安全与管理
777001926 	移动应用开发
777001927 	云计算技术与应用
777001928 	电子商务技术
777001929 	棉花检验加工与经营
777001930 	鞋类与皮具设计
777001931 	新型纺织机电技术
777001932 	纺织品装饰艺术设计
777001933 	染织艺术设计
777001934 	服用材料设计与应用
777001935 	针织品工艺与贸易
777001936 	服装制版与工艺
777001937 	服装工艺技术
777001938 	服装设计与加工
777001939 	服装养护技术
777001940 	服装营销与管理
777001941 	服装设计
777001942 	通信技术
777001943 	移动通信技术
777001944 	通信系统运行管理
777001945 	通信工程设计与监理
777001946 	电信服务与管理
777001947 	光通信技术
777001948 	物联网工程技术
777001949 	食品机械与管理
777001950 	发酵技术
777001951 	乳品工艺
777001952 	食品工艺技术
777001953 	畜产品加工与检测
777001954 	农畜特产品加工
777001955 	马铃薯生产加工
777001956 	制糖生产技术与管理
777001957 	食品加工及管理
777001958 	功能性食品生产技术
777001959 	黄酒酿造
777001960 	葡萄酒生产与营销
777001961 	食品质量与安全监管
777001962 	食品工艺与营销
777001963 	食品卫生检验
777001964 	食品分析与检验
777001965 	食品检测及管理
777001966 	食品工艺与检测
777001967 	肉品加工与检测
777001968 	营养与食品卫生
777001969 	营养与配餐
777001970 	包装技术与设计
777001971 	印刷图文信息处理
777001972 	印刷设备及工艺
777001973 	印刷技术
777001974 	丝网工艺
777001975 	轻工产品包装装潢设计
777001976 	出版与发行
777001977 	电子出版技术
777001978 	中医骨伤
777001979 	针灸推拿
777001980 	傣医学
777001981 	金融管理与实务
777001982 	金融与证券
777001983 	证券投资与管理
777001984 	保险实务
777001985 	医疗保险实务
777001986 	机动车保险实务
777001987 	金融保险
777001988 	农村合作金融
777001989 	边境贸易
777001990 	产权交易与实务
777001991 	村镇银行经营管理
777001992 	物流园区金融管理
777001993 	国际航运保险与公估
777001994 	国际保险服务
777001995 	护理
777001996 	助产
777001997 	成本管理与控制
777001998 	会计电算化
777001999 	会计与审计
777002000 	审计实务
777002001 	财务信息管理
777002002 	统计实务
777002003 	会计与统计核算
777002004 	卫生财会统计
777002005 	维药学
777002006 	合作社经营管理
777002007 	商务信息管理
777002008 	经济管理
777002009 	医学生物技术
777002010 	卫生检验与检疫技术
777002011 	眼视光技术
777002012 	放射治疗技术
777002013 	呼吸治疗技术
777002014 	医药营销
777002015 	营销与策划
777002016 	市场开发与营销
777002017 	广告经营与管理
777002018 	茶叶评审与营销
777002019 	康复治疗技术
777002020 	言语听觉康复技术
777002021 	中医康复技术
777002022 	速递服务与管理
777002023 	拍卖与典当管理
777002024 	中小企业创业与经营
777002025 	企业资源计划管理
777002026 	工商行政管理
777002027 	创业管理
777002028 	客户服务管理
777002029 	国际工程物流管理
777002030 	采购供应管理
777002031 	招商管理
777002032 	公共卫生管理
777002033 	卫生信息管理
777002034 	人口与家庭发展服务
777002035 	生殖健康服务与管理
777002036 	健康管理
777002037 	医学营养
777002038 	中医养生保健
777002039 	心理咨询
777002040 	医疗设备应用技术
777002041 	精密医疗器械技术
777002042 	医疗器械维护与管理
777002043 	康复工程技术
777002044 	康复辅助器具技术
777002045 	假肢与矫形器技术
777002046 	老年保健与管理
777002047 	财政
777002048 	资产评估与管理
777002049 	政府采购管理
777002050 	公共卫生
777002051 	中西医结合
777002052 	金融管理
777002053 	国际金融
777002054 	证券与期货
777002055 	信托与租赁
777002056 	投资与理财
777002057 	农村金融
777002058 	互联网金融
777002059 	涉外护理
777002060 	会计
777002061 	审计
777002062 	会计信息管理
777002063 	中药鉴定与质量检测技术
777002064 	现代中药技术
777002065 	中药
777002066 	信息统计与分析
777002067 	统计与会计核算
777002068 	制药设备管理与维护
777002069 	医疗美容技术
777002070 	中医保健康复技术
777002071 	医疗仪器维修技术
777002072 	临床工程技术
777002073 	苗侗康复治疗技术
777002074 	国际贸易实务
777002075 	服务外包
777002076 	经济信息管理
777002077 	报关与国际货运
777002078 	商务经纪与代理
777002079 	医学文秘
777002080 	工商企业管理
777002081 	商务管理
777002082 	商检技术
777002083 	市场管理与服务
777002084 	品牌代理经营
777002085 	汽车营销与服务
777002086 	广告策划与营销
777002087 	茶艺与茶叶营销
777002088 	移动商务
777002089 	网络营销
777002090 	物流工程技术
777002091 	物流信息技术
777002092 	物流金融管理
777002093 	工程物流管理
777002094 	冷链物流技术与管理
777002095 	采购与供应管理
777002096 	导游
777002097 	旅行社经营管理
777002098 	景区开发与管理
777002099 	休闲服务与管理
777002100 	旅游服务与管理
777002101 	历史文化旅游
777002102 	涉外旅游
777002103 	英语导游
777002104 	邮轮服务与管理
777002105 	休闲旅游
777002106 	旅游传媒
777002107 	餐饮管理
777002108 	烹调工艺与营养
777002109 	营养配餐
777002110 	中西面点工艺
777002111 	西餐工艺
777002112 	焙烤食品加工技术
777002113 	餐饮食品安全
777002114 	食品加工与营养配餐
777002115 	餐饮管理与服务
777002116 	烹饪工艺与营养
777002117 	中西点工艺与营养
777002118 	会展策划与管理
777002119 	视觉传播设计与制作
777002120 	广告设计与制作
777002121 	数字媒体艺术设计
777002122 	产品艺术设计
777002123 	家具艺术设计
777002124 	皮具艺术设计
777002125 	室内艺术设计
777002126 	展示艺术设计
777002127 	环境艺术设计
777002128 	公共艺术设计
777002129 	雕刻艺术设计
777002130 	包装艺术设计
777002131 	陶瓷设计与工艺
777002132 	刺绣设计与工艺
777002133 	玉器设计与工艺
777002134 	首饰设计与工艺
777002135 	工艺美术品设计
777002136 	动漫设计
777002137 	游戏设计
777002138 	人物形象设计
